Date,VOC (ppm), Temperature (C), Humidity (%),Pressure (hPa),PM1,PM2.5,PM10,PM4
2020-06-09 08:42:30,0.147,16.2,52,1016.7,4.02,5.52,6.95,4.6
2020-06-09 10:17:41,0.244,33.6,22,1016.7,2.84,4.65,6.14,3.96
2020-06-09 10:22:32,0.206,33.3,20,1016.6,1.0,2.38,3.36,1.03
2020-06-09 10:32:30,0.321,32.0,23,1016.5,2.43,4.05,4.98,2.57
2020-06-09 11:33:08,0.244,26.5,26,1016.1,2.06,3.59,4.65,2.18
2020-06-09 13:52:12,0.083,24.1,33,1015.7,3.9,5.67,7.19,5.06
2020-06-09 14:12:32,0.141,24.0,32,1015.7,4.24,11.88,18.81,15.44
2020-06-09 15:26:41,0.134,22.3,36,1015.4,2.2,4.76,7.1,4.52
2020-06-09 16:40:07,0.0,20.1,40,1015.1,1.54,2.86,3.9,1.63
2020-06-09 17:00:44,0.0,19.7,40,1015.2,0.0,0.0,0.0,0.0
2020-06-09 18:04:36,0.101,19.9,41,1015.0,2.67,3.96,5.13,2.82
2020-06-09 19:22:29,0.0,17.7,43,1015.0,2.74,4.03,5.27,2.9
2020-06-09 19:35:41,0.075,17.7,43,1014.9,2.56,4.85,7.12,4.54
2020-06-09 19:48:07,0.091,17.7,44,1014.9,2.88,5.66,7.7,5.26
2020-06-09 19:53:57,0.09,17.9,43,1014.8,4.42,9.12,13.17,10.6
2020-06-09 20:06:15,0.099,17.9,43,1014.8,3.33,4.75,5.57,3.52
2020-06-09 20:12:28,0.079,18.0,44,1014.7,2.89,4.24,5.13,3.06
2020-06-09 20:24:34,0.084,18.0,44,1014.9,2.34,3.79,4.62,2.47
2020-06-09 20:36:37,0.099,18.0,43,1014.8,2.83,4.6,5.71,3.23
2020-06-09 20:42:31,0.119,18.0,43,1014.9,2.13,3.66,4.29,2.26
2020-06-09 20:54:54,0.092,17.8,44,1014.9,2.18,3.68,4.97,2.81
2020-06-09 21:02:29,0.053,18.0,44,1014.9,1.94,3.38,4.68,2.36
2020-06-09 21:13:02,0.142,17.8,44,1015.0,1.71,5.39,8.78,6.11
2020-06-09 21:25:24,0.128,17.7,44,1015.1,2.09,3.78,5.38,3.06
2020-06-09 21:32:30,0.054,17.8,44,1015.2,2.19,3.59,4.77,2.31
2020-06-09 21:43:40,0.089,17.6,44,1015.3,2.03,3.77,5.36,3.03
2020-06-09 21:55:44,0.132,17.6,45,1015.3,1.11,3.08,4.78,2.49
2020-06-09 22:02:29,0.05,17.4,46,1015.3,2.02,3.84,5.16,2.81
2020-06-09 22:26:22,0.072,17.1,46,1015.3,1.58,2.68,3.76,1.67
2020-06-09 22:44:36,0.079,17.0,46,1015.3,2.1,3.35,4.45,2.22
2020-06-09 23:02:45,0.082,16.9,46,1015.3,2.13,3.66,4.29,2.26
2020-06-09 23:27:16,0.067,16.7,46,1015.2,1.81,3.07,4.38,1.92
2020-06-09 23:42:30,0.07,16.9,46,1015.0,1.7,3.19,3.89,1.8
2020-06-10 00:03:55,0.077,16.5,46,1014.9,1.35,2.83,3.68,1.42
2020-06-10 00:22:27,0.039,16.4,49,1014.7,1.22,2.33,3.56,1.29
2020-06-10 00:46:39,0.046,16.3,49,1014.5,1.08,2.81,4.18,1.8
2020-06-10 01:02:29,0.081,16.6,46,1014.5,1.18,2.83,3.84,1.52
2020-06-10 01:22:45,0.101,16.3,49,1014.4,1.0,2.5,3.52,1.45
2020-06-10 01:47:15,0.09,16.2,49,1014.3,1.43,2.99,3.92,1.51
2020-06-10 02:02:27,0.056,16.5,47,1014.1,1.71,3.23,3.94,1.81
2020-06-10 02:23:40,0.065,16.2,50,1013.9,1.0,1.91,3.21,1.0
2020-06-10 02:42:30,0.045,16.1,50,1013.8,1.34,2.78,3.62,1.42
2020-06-10 03:06:52,0.029,16.1,50,1013.4,2.24,4.18,5.08,2.92
2020-06-10 03:24:33,0.099,16.1,50,1013.4,1.0,3.56,6.12,3.58
2020-06-10 03:42:30,0.1,16.1,50,1013.2,1.65,3.69,4.83,2.57
2020-06-10 04:02:29,0.013,16.2,50,1013.1,1.0,2.6,4.02,1.81
2020-06-10 04:25:58,0.025,15.9,52,1013.1,1.64,3.28,4.74,2.42
2020-06-10 05:02:29,0.031,15.9,53,1013.1,3.16,4.41,5.56,3.35
2020-06-10 05:26:42,0.061,15.8,53,1013.1,4.33,7.65,10.4,7.85
2020-06-10 05:45:12,0.04,15.7,53,1012.8,1.98,4.61,6.54,4.13
2020-06-10 06:03:22,0.029,15.7,53,1012.6,2.44,3.96,5.13,2.77
2020-06-10 06:22:30,0.013,15.9,53,1012.5,2.35,3.87,4.79,2.55
2020-06-10 06:45:49,0.06,15.7,54,1012.5,2.65,4.64,5.96,3.77
2020-06-10 07:02:30,0.073,16.0,53,1012.4,2.4,4.02,5.48,3.01
2020-06-10 07:22:28,0.045,15.8,54,1012.2,1.99,3.93,5.48,2.99
2020-06-10 07:42:28,0.022,16.3,54,1012.1,1.64,3.33,4.7,2.35
2020-06-10 08:05:12,0.127,16.3,55,1012.1,10.77,12.47,13.7,11.39
2020-06-10 08:23:25,0.105,16.4,55,1012.1,11.81,13.8,14.56,12.49
2020-06-10 08:47:33,0.12,16.6,51,1011.9,7.22,8.97,9.67,7.64
2020-06-10 09:06:08,0.07,16.6,51,1011.9,2.76,4.19,4.94,2.92
2020-06-10 11:07:17,0.044,14.1,59,1011.0,3.59,5.53,7.52,4.96
2020-06-10 12:25:06,0.033,19.9,42,1010.2,2.9,4.32,5.21,3.07
2020-06-10 12:37:15,0.048,18.1,47,1010.1,4.45,5.76,7.2,4.71
2020-06-10 12:43:02,0.015,17.4,48,1010.2,2.84,5.27,7.1,4.67
2020-06-10 12:52:29,0.064,17.2,48,1010.1,2.87,4.79,5.72,3.51
2020-06-10 13:07:15,0.027,16.1,52,1010.1,2.08,3.69,4.26,2.2
2020-06-10 13:13:23,0.101,16.2,53,1009.9,2.58,4.74,6.57,4.19
2020-06-10 13:22:28,0.043,16.9,49,1009.8,3.46,5.44,6.57,4.23
2020-06-10 13:38:04,0.05,16.5,50,1009.7,3.24,4.82,6.0,3.8
2020-06-10 13:42:28,0.06,17.4,48,1009.7,3.2,4.72,5.41,3.39
2020-06-10 13:56:18,0.112,17.0,52,1009.7,1.86,3.0,4.36,1.97
2020-06-10 14:02:28,0.083,16.1,58,1009.6,3.42,4.96,5.87,3.62
2020-06-10 14:12:29,0.154,15.3,59,1009.5,3.25,4.61,5.85,3.44
2020-06-10 14:26:23,0.135,14.5,61,1009.6,2.1,3.37,4.46,2.22
2020-06-10 14:44:52,0.173,14.1,65,1009.4,3.55,5.42,7.05,4.66
2020-06-10 15:02:29,0.182,14.0,64,1009.3,4.76,7.05,8.54,6.06
2020-06-10 15:27:34,0.167,13.8,70,1009.1,5.12,7.65,9.07,6.93
2020-06-10 16:17:19,0.208,15.4,65,1008.4,6.97,10.05,13.03,10.31
2020-06-10 16:23:41,0.193,15.4,66,1008.5,6.36,8.57,9.76,7.43
2020-06-10 16:35:27,0.199,15.5,62,1008.3,3.93,5.77,6.74,4.61
2020-06-10 16:47:51,0.203,15.5,62,1008.2,4.74,6.58,8.2,5.75
2020-06-10 16:52:27,0.218,15.7,62,1008.1,5.6,7.26,8.78,6.29
2020-06-10 17:05:49,0.223,15.5,63,1007.8,6.26,8.59,9.99,7.58
2020-06-10 17:12:29,0.184,15.5,63,1007.8,4.79,6.47,7.24,5.07
2020-06-10 17:24:34,0.194,15.4,66,1007.6,4.71,6.6,7.67,5.29
2020-06-10 17:32:31,0.184,15.7,62,1007.5,4.88,6.42,7.8,5.59,68
2020-06-10 17:42:46,0.224,15.5,63,1007.4,3.97,5.94,7.17,4.84
2020-06-10 17:54:36,0.229,15.6,63,1007.3,2.49,5.05,7.29,4.92
2020-06-10 18:02:28,0.187,15.9,63,1007.1,3.91,5.95,7.16,4.8
2020-06-10 18:12:52,0.256,15.7,64,1007.0,5.27,15.87,25.3,21.49
2020-06-10 18:25:26,0.233,15.6,63,1006.7,2.84,5.09,6.29,4.14
2020-06-10 18:37:13,0.261,15.8,63,1006.6,4.25,7.63,10.06,7.55
2020-06-10 18:43:24,0.278,15.9,63,1006.5,4.83,7.37,9.76,7.25
2020-06-10 18:55:27,0.309,16.1,63,1006.5,16.1,18.15,19.18,17.02
2020-06-10 19:07:51,0.304,16.2,63,1006.3,11.92,15.26,17.25,14.78
2020-06-10 19:14:14,0.295,16.2,64,1006.1,7.67,9.57,10.22,8.11
2020-06-10 19:26:04,0.286,16.4,64,1006.1,6.76,8.26,9.5,7.15
2020-06-10 19:32:46,0.258,16.5,60,1005.8,5.75,8.29,10.47,8.12
2020-06-10 19:44:36,0.278,16.4,63,1005.8,5.22,7.52,9.29,6.82
2020-06-10 20:02:29,0.292,16.5,60,1005.6,5.59,7.6,9.62,7.11
2020-06-10 20:12:29,0.309,16.8,59,1005.5,5.22,7.42,8.54,6.28
2020-06-10 20:27:06,0.29,16.5,60,1005.4,2.97,5.34,7.22,4.74
2020-06-10 20:33:22,0.281,16.6,60,1005.4,4.72,6.97,8.85,6.38
2020-06-10 20:45:17,0.277,16.6,60,1005.1,3.83,5.27,6.09,4.05
2020-06-10 20:57:20,0.288,16.6,60,1005.0,3.67,5.39,7.08,4.74
2020-06-10 21:03:39,0.266,16.6,59,1005.1,3.98,5.49,6.46,4.21
2020-06-10 21:15:32,0.271,16.6,59,1004.9,4.42,5.96,6.86,4.67
2020-06-10 21:27:40,0.285,16.6,58,1004.9,3.75,5.72,7.57,5.31
2020-06-10 21:42:29,0.27,16.9,58,1004.8,4.23,5.79,6.85,4.76
2020-06-10 22:04:32,0.27,16.5,59,1004.6,2.34,3.81,4.64,2.47
2020-06-10 22:22:28,0.269,16.6,58,1004.6,2.69,4.13,5.31,2.85
2020-06-10 22:47:16,0.228,16.4,60,1004.4,3.48,5.37,6.86,4.53
2020-06-10 23:05:31,0.246,16.3,60,1004.3,2.78,4.37,5.14,2.94
2020-06-10 23:23:42,0.254,16.2,59,1004.1,2.78,6.64,9.94,7.12
2020-06-10 23:47:56,0.243,16.0,58,1004.0,1.0,2.82,4.95,2.39
2020-06-11 00:02:32,0.212,16.3,57,1003.9,3.3,4.99,5.77,3.49
2020-06-11 00:24:18,0.213,15.8,56,1003.9,2.15,3.6,4.51,2.49
2020-06-11 00:42:29,0.227,15.7,56,1003.8,2.91,4.41,5.32,3.08
2020-06-11 01:02:30,0.188,15.9,56,1003.6,2.9,4.33,5.23,3.07
2020-06-11 01:25:30,0.2,15.5,56,1003.3,3.08,4.73,5.3,3.26
2020-06-11 01:42:27,0.234,15.6,54,1003.3,3.06,4.58,5.64,3.24
2020-06-11 02:08:12,0.192,15.2,56,1003.1,2.64,4.68,6.65,4.32
2020-06-11 02:26:23,0.182,15.2,56,1002.9,2.27,4.34,6.23,3.75
2020-06-11 02:42:30,0.221,15.4,56,1003.0,2.1,3.66,4.66,2.56
2020-06-11 03:02:29,0.22,15.1,57,1002.8,2.05,4.56,6.77,4.38
2020-06-11 03:27:17,0.194,15.1,58,1002.9,2.96,5.53,7.33,5.08
2020-06-11 03:45:09,0.209,15.1,57,1002.9,2.47,4.22,4.97,2.85
2020-06-11 04:02:28,0.235,15.3,56,1002.8,2.48,3.94,4.92,2.64
2020-06-11 04:28:08,0.19,15.0,57,1002.7,2.26,3.68,4.43,2.39
2020-06-11 04:46:01,0.218,15.1,58,1002.7,1.71,4.57,6.81,4.33
2020-06-11 05:02:29,0.234,15.4,58,1002.7,2.62,4.09,5.2,2.78
2020-06-11 05:22:46,0.233,15.2,58,1002.9,3.22,4.86,5.57,3.4
2020-06-11 05:42:28,0.192,15.5,55,1003.0,2.99,4.56,5.55,3.17
2020-06-11 06:05:27,0.237,15.3,58,1003.0,2.4,4.32,5.57,3.25
2020-06-11 06:22:29,0.254,15.5,55,1003.3,2.87,4.33,5.64,3.41
2020-06-11 06:47:41,0.234,15.3,58,1003.3,1.0,2.34,3.19,1.0
2020-06-11 07:06:24,0.203,15.2,59,1003.5,1.66,3.5,5.18,3.02
2020-06-11 07:24:16,0.225,15.4,58,1003.5,2.52,5.33,7.5,4.88
2020-06-11 07:42:26,0.235,15.4,58,1003.6,2.63,4.16,5.59,3.45
2020-06-11 08:43:42,0.255,15.5,57,1004.3,3.99,6.48,8.39,5.83
2020-06-11 09:07:51,0.304,15.8,57,1004.6,7.67,9.56,10.2,8.11
2020-06-11 09:14:19,0.259,15.7,57,1004.4,4.96,6.36,7.31,5.25
2020-06-11 09:22:28,0.223,16.0,56,1004.4,3.97,5.4,6.36,4.2
2020-06-11 09:32:48,0.208,15.7,57,1004.4,4.73,6.43,7.3,5.13
2020-06-11 09:44:35,0.214,15.6,56,1004.6,5.45,7.25,8.18,5.76
2020-06-11 09:52:28,0.183,15.8,56,1004.6,5.72,7.4,8.09,6.05
2020-06-11 10:02:48,0.23,15.5,57,1004.8,8.3,10.08,10.84,8.77
2020-06-11 10:14:54,0.242,15.5,57,1004.7,10.85,13.4,14.87,12.44
2020-06-11 10:27:00,0.22,15.5,57,1004.9,10.72,12.51,13.69,11.33
2020-06-11 10:33:20,0.204,15.5,57,1004.9,11.85,14.67,16.21,13.97
2020-06-11 10:45:45,0.195,15.5,56,1004.9,13.2,16.57,18.76,16.07
2020-06-11 10:56:56,0.185,15.9,58,1005.0,15.65,17.61,18.7,16.55
2020-06-11 11:02:28,0.234,16.2,56,1005.0,14.46,16.52,17.42,15.29
2020-06-11 11:16:21,0.187,15.6,58,1005.2,15.05,17.4,18.49,16.41
2020-06-11 11:22:27,0.184,15.6,58,1005.1,15.94,17.94,19.32,16.86
2020-06-11 11:42:30,0.185,15.9,57,1005.4,15.25,17.39,18.58,16.13
2020-06-11 11:52:28,0.211,15.5,57,1005.5,12.37,14.23,15.55,13.08
2020-06-11 12:36:18,0.203,16.1,59,1005.4,13.5,17.63,20.15,17.66
2020-06-11 12:42:29,0.198,16.0,59,1005.3,20.28,23.26,24.23,22.09
2020-06-11 12:54:51,0.2,15.8,59,1005.6,24.81,28.54,30.17,27.83
2020-06-11 13:06:51,0.223,15.8,60,1005.5,20.41,26.74,31.36,28.46
2020-06-11 13:12:26,0.243,15.9,61,1005.5,30.29,34.61,36.82,34.14
2020-06-11 13:22:29,0.223,16.1,60,1005.4,28.56,31.74,32.85,30.76
2020-06-11 13:37:11,0.225,15.8,60,1005.3,23.8,31.06,36.23,33.44
2020-06-11 13:43:04,0.223,15.9,60,1005.2,20.95,26.39,30.51,27.76
2020-06-11 13:52:30,0.229,16.2,60,1005.0,27.56,32.33,35.05,32.69
2020-06-11 14:07:28,0.254,16.1,60,1004.6,21.7,24.3,25.5,23.44
2020-06-11 14:12:28,0.263,16.3,60,1004.7,25.29,28.54,29.39,27.3
2020-06-11 14:25:59,0.241,16.0,63,1005.0,85.82,93.89,96.73,93.98
2020-06-11 14:32:29,0.358,16.1,64,1005.0,876.68,931.54,935.83,932.82
2020-06-11 14:44:13,0.56,16.2,64,1004.8,133.53,142.21,143.66,141.2
2020-06-11 15:02:29,0.343,16.2,66,1004.5,105.87,114.48,116.42,114.05
2020-06-11 15:27:00,0.299,16.3,65,1004.8,26.05,31.86,35.94,33.05
2020-06-11 15:45:10,0.308,16.3,65,1005.0,26.44,30.23,32.61,30.08
2020-06-11 16:03:06,0.339,16.4,64,1005.5,22.36,26.84,29.48,26.86
2020-06-11 16:27:28,0.355,16.4,63,1005.3,12.61,16.74,19.77,17.05
2020-06-11 16:46:03,0.339,16.3,63,1005.4,14.43,16.85,17.95,15.86
2020-06-11 17:03:59,0.343,16.4,63,1005.2,12.57,15.5,17.15,14.65
2020-06-11 17:22:28,0.348,16.3,63,1005.3,13.54,15.69,16.68,14.32
2020-06-11 17:46:37,0.355,16.4,64,1005.3,10.13,12.34,13.75,11.39
2020-06-11 18:02:29,0.36,16.7,60,1005.1,13.49,15.68,16.76,14.39
2020-06-11 18:23:05,0.406,16.6,63,1005.3,8.36,10.1,10.92,8.84
2020-06-11 18:42:29,0.359,16.8,65,1005.2,11.89,13.94,14.78,12.58
2020-06-11 19:06:01,0.37,16.8,66,1005.3,8.99,11.17,12.57,10.29
2020-06-11 19:22:28,0.409,17.2,64,1005.4,11.77,13.99,15.59,13.18
2020-06-11 19:42:47,0.362,16.9,65,1005.3,9.15,11.29,12.23,9.95
2020-06-11 19:54:49,0.357,16.9,65,1005.1,7.73,9.57,10.27,8.18
2020-06-11 20:02:29,0.355,17.3,65,1005.2,8.48,10.07,11.02,8.97
2020-06-11 20:12:48,0.363,17.0,64,1005.2,8.62,12.55,16.05,13.2
2020-06-11 20:25:09,0.364,17.0,65,1005.1,10.22,12.53,14.16,11.6
2020-06-11 20:37:13,0.545,17.0,65,1005.1,10.07,12.5,13.96,11.83
2020-06-11 20:43:38,0.513,17.0,65,1005.2,11.15,13.0,14.11,11.79
2020-06-11 20:52:27,0.555,17.3,65,1005.2,10.71,12.44,13.61,11.33
2020-06-11 21:07:30,0.452,17.1,64,1005.4,8.0,11.53,14.45,11.73
2020-06-11 21:13:58,0.368,17.0,64,1005.4,5.64,7.31,8.44,5.97
2020-06-11 21:26:18,0.365,17.0,64,1005.3,6.49,8.45,10.03,7.78
2020-06-11 21:32:27,0.361,17.0,64,1005.5,6.18,7.59,8.74,6.53
2020-06-11 22:02:28,0.5,17.5,61,1005.6,4.69,7.01,8.42,5.99
2020-06-11 22:26:54,0.425,19.2,54,1005.4,4.28,5.9,6.66,4.53
2020-06-11 22:45:21,0.329,19.0,53,1005.3,4.55,6.32,7.32,5.2
2020-06-11 23:02:44,0.347,19.4,52,1005.2,5.05,6.94,7.72,5.55
2020-06-11 23:27:51,0.288,17.5,54,1005.0,6.03,7.45,8.46,6.38
2020-06-11 23:45:56,0.319,17.0,57,1004.7,3.84,5.53,6.93,4.54
2020-06-12 00:04:35,0.273,16.7,57,1004.6,2.94,4.12,5.55,3.11
2020-06-12 00:22:27,0.306,16.6,57,1004.5,3.69,5.15,6.33,3.9
2020-06-12 00:42:30,0.266,16.9,57,1004.6,3.53,5.54,7.61,5.02
2020-06-12 01:05:07,0.306,16.5,56,1004.3,2.29,4.33,6.54,4.02
2020-06-12 01:22:28,0.312,16.6,56,1004.0,3.08,4.73,5.3,3.26
2020-06-12 01:48:03,0.274,16.3,59,1003.8,2.05,3.31,4.66,2.42
2020-06-12 02:06:01,0.275,16.3,59,1003.6,1.55,3.56,5.24,2.99
2020-06-12 02:24:31,0.259,16.3,59,1003.4,1.9,3.31,4.21,2.01
2020-06-12 02:42:31,0.277,16.3,59,1003.0,2.63,4.15,5.27,2.78
2020-06-12 03:06:53,0.271,16.3,59,1002.7,3.02,4.8,6.1,3.85
2020-06-12 03:22:28,0.289,16.6,56,1002.6,2.68,4.02,5.19,2.83
2020-06-12 03:43:39,0.263,16.2,59,1002.2,2.23,3.45,4.68,2.36
2020-06-12 04:02:28,0.255,16.4,59,1002.1,2.28,3.83,4.61,2.41
2020-06-12 04:26:18,0.273,16.2,59,1002.0,1.85,3.37,4.21,1.96
2020-06-12 04:44:15,0.295,16.2,59,1002.0,2.59,3.8,4.88,2.74
2020-06-12 05:02:27,0.286,16.3,59,1002.1,2.85,4.42,5.27,3.02
2020-06-12 05:12:30,0.291,16.5,56,1002.0,2.31,3.6,4.91,2.45
2020-06-12 05:26:51,0.297,16.3,59,1001.9,1.6,4.02,6.04,3.69
2020-06-12 05:32:27,0.308,16.4,59,1001.9,2.1,3.93,5.41,2.95
2020-06-12 05:42:27,0.281,16.5,56,1001.9,3.52,6.45,8.78,6.47
2020-06-12 05:57:11,0.306,16.3,59,1001.6,2.74,4.02,5.25,2.9
2020-06-12 06:03:23,0.273,16.2,59,1001.7,2.2,3.65,4.34,2.32
2020-06-12 06:16:01,0.258,16.2,59,1001.8,3.21,4.63,6.18,3.68
2020-06-12 06:27:42,0.276,16.2,59,1001.5,3.31,4.55,5.85,3.5
2020-06-12 06:33:55,0.263,16.2,59,1001.5,4.39,8.07,11.34,8.7
2020-06-12 06:45:59,0.276,16.3,59,1001.3,2.39,3.93,5.35,2.97
2020-06-12 06:52:27,0.271,16.2,59,1001.2,3.58,5.21,6.28,3.78
2020-06-12 07:02:27,0.292,16.5,56,1001.0,3.68,5.48,7.15,4.72
2020-06-12 07:16:34,0.265,16.3,60,1000.8,6.35,7.99,8.82,6.72
2020-06-12 07:22:30,0.284,16.3,59,1000.9,4.96,6.31,7.26,5.24
2020-06-12 07:47:16,0.262,16.3,60,1000.7,5.86,8.06,9.3,6.94
2020-06-12 08:05:11,0.283,16.4,60,1000.5,6.2,8.87,11.12,8.69
2020-06-12 08:22:29,0.307,16.6,56,1000.4,5.26,7.35,8.32,6.16
2020-06-12 08:47:48,0.301,16.4,60,1000.0,8.26,10.56,12.11,9.83
2020-06-12 09:02:31,0.278,16.8,57,999.9,7.73,9.74,11.03,8.67
2020-06-12 09:24:12,0.29,16.5,57,1000.0,6.88,9.87,11.69,9.32
2020-06-12 09:42:30,0.52,16.7,58,999.9,35.42,38.69,39.46,37.46
2020-06-12 10:02:29,0.285,17.1,61,999.8,33.49,36.66,37.5,35.41
2020-06-12 10:13:23,0.252,17.1,60,999.5,16.4,18.59,19.42,17.34
2020-06-12 10:25:26,0.232,17.5,57,999.3,21.46,26.14,29.17,26.56
2020-06-12 10:32:28,0.223,18.2,58,999.1,20.48,24.29,26.56,24.04
2020-06-12 10:43:21,0.319,19.5,55,998.9,14.52,17.52,19.31,16.87
2020-06-12 10:52:29,0.292,20.1,53,998.8,18.84,22.16,23.82,21.49
2020-06-12 11:07:42,0.29,20.2,53,998.7,16.96,20.15,21.75,19.35
2020-06-12 11:12:27,0.309,20.3,53,998.7,21.03,24.32,26.02,23.7
2020-06-12 11:26:02,0.253,19.6,51,998.5,19.79,22.64,24.0,21.89
2020-06-12 11:32:28,0.221,19.2,55,998.6,23.62,26.46,27.01,25.0
2020-06-12 11:44:33,0.203,18.9,53,998.4,25.39,29.0,30.97,28.66
2020-06-12 11:56:35,0.237,18.6,54,998.3,25.61,28.5,29.5,27.08
2020-06-12 12:02:28,0.27,18.7,53,998.3,25.8,29.1,30.0,27.87
2020-06-12 12:12:28,0.274,19.1,55,998.0,27.24,30.44,32.25,29.79
2020-06-12 12:27:09,0.205,18.9,55,997.8,26.67,30.53,32.7,30.36
2020-06-12 12:32:30,0.301,19.3,54,997.7,29.3,33.06,35.15,32.58
2020-06-12 12:42:28,0.257,19.4,54,997.7,25.59,28.3,29.28,27.06
2020-06-12 12:57:30,0.257,19.3,54,997.4,27.13,30.26,31.51,29.3
2020-06-12 13:03:39,0.218,19.3,56,997.4,19.21,21.94,23.88,21.4
2020-06-12 13:15:43,0.269,19.8,54,997.2,29.29,32.03,33.2,30.98
2020-06-12 13:22:27,0.207,19.8,54,997.3,29.92,33.27,34.58,32.07
2020-06-12 13:34:14,0.23,19.6,53,996.9,24.52,30.06,34.28,31.58
2020-06-12 13:42:29,0.228,19.9,53,996.7,28.63,31.7,32.74,30.31
2020-06-12 13:52:27,0.213,19.3,55,996.6,27.72,30.74,31.58,29.51
2020-06-12 14:04:21,0.255,18.9,55,996.4,19.22,24.78,29.13,26.31
2020-06-12 14:16:40,0.289,18.5,58,996.3,27.62,32.11,34.79,32.26
2020-06-12 14:22:30,0.283,18.4,62,996.3,23.82,27.06,28.31,26.05
2020-06-12 14:34:53,0.303,18.2,64,996.9,30.08,32.81,34.26,31.8
2020-06-12 14:42:28,0.235,18.1,63,996.8,32.49,35.69,36.54,34.36
2020-06-12 14:53:07,0.295,17.6,64,996.8,19.29,22.62,24.5,22.2
2020-06-12 15:05:31,0.272,17.3,68,996.8,16.72,21.23,24.75,22.14
2020-06-12 15:17:53,0.244,17.1,69,996.7,18.46,20.6,21.98,19.52
2020-06-12 15:23:46,0.257,17.0,68,996.7,17.21,19.57,20.21,18.2
2020-06-12 15:35:43,0.261,16.9,68,996.6,12.48,14.65,15.58,13.2
2020-06-12 15:42:29,0.234,16.9,68,996.7,9.63,11.26,12.35,10.18
2020-06-12 15:54:17,0.246,16.8,68,996.5,6.0,7.68,8.66,6.35
2020-06-12 16:06:39,0.249,16.5,67,996.5,5.97,7.86,9.37,7.19
2020-06-12 16:12:45,0.227,16.5,68,996.4,6.78,9.21,11.15,8.98
2020-06-12 16:24:34,0.253,16.5,68,996.5,6.58,9.23,10.76,8.6
2020-06-12 16:36:44,0.261,16.4,72,996.3,5.94,7.94,9.66,7.36
2020-06-12 16:42:29,0.266,16.5,68,996.2,7.59,11.6,14.77,12.27
2020-06-12 16:55:13,0.25,16.4,72,996.2,4.16,5.41,6.56,4.4
2020-06-12 17:02:31,0.217,16.6,69,996.3,3.69,5.12,6.29,3.9
2020-06-12 17:13:08,0.254,16.4,72,996.2,5.19,8.4,11.73,8.94
2020-06-12 17:25:33,0.255,16.3,72,996.0,8.89,10.88,11.74,9.4
2020-06-12 17:37:34,0.241,16.3,72,996.0,10.47,13.33,15.44,12.88
2020-06-12 17:43:41,0.229,16.3,72,995.9,9.52,11.42,12.41,10.07
2020-06-12 17:56:05,0.223,16.2,72,996.0,11.08,12.93,13.97,11.72
2020-06-12 18:08:10,0.223,16.0,71,996.1,3.7,5.19,6.37,3.91
2020-06-12 18:14:32,0.223,15.8,71,996.3,2.78,4.45,5.89,3.49
2020-06-12 18:22:29,0.212,15.9,69,996.5,3.77,5.41,6.79,4.5
2020-06-12 18:44:34,0.21,15.2,73,996.9,2.93,5.71,8.45,5.85
2020-06-12 19:02:46,0.233,15.4,73,997.0,2.75,4.13,5.37,2.91
2020-06-12 19:22:29,0.216,15.9,69,997.3,1.0,2.13,3.01,1.0
2020-06-12 19:45:29,0.253,15.8,69,997.5,1.5,3.03,4.03,1.58
2020-06-12 20:03:41,0.249,15.9,69,997.7,4.18,5.58,6.75,4.42
2020-06-12 20:22:28,0.227,15.9,67,997.9,2.34,4.27,5.58,3.28
2020-06-12 20:46:27,0.242,15.9,68,998.1,1.66,3.48,5.21,3.05
2020-06-12 21:04:34,0.246,15.9,66,998.3,1.0,2.58,4.47,2.16
2020-06-12 21:22:30,0.27,15.9,66,998.5,1.91,3.27,4.38,2.19
2020-06-12 21:47:03,0.291,16.2,67,999.1,4.16,5.42,6.57,4.4
2020-06-12 22:05:45,0.269,16.3,67,999.1,2.64,4.67,5.84,3.65
2020-06-12 22:23:57,0.274,16.4,66,999.1,3.4,4.77,5.66,3.59
2020-06-12 22:42:29,0.246,16.4,66,999.3,3.53,4.88,5.91,3.74
2020-06-12 23:06:20,0.271,16.3,64,999.5,2.61,3.97,5.07,2.76
2020-06-12 23:22:30,0.261,16.5,60,999.7,4.08,5.75,6.32,4.31
2020-06-12 23:43:05,0.229,16.1,63,999.7,4.62,6.13,7.24,4.89
2020-06-13 00:02:28,0.202,16.2,62,999.6,4.22,5.87,6.57,4.46
2020-06-13 00:25:47,0.217,15.8,61,999.4,3.5,5.12,6.11,3.7
2020-06-13 00:42:31,0.25,16.0,61,999.5,3.54,4.97,6.0,3.75
2020-06-13 01:02:31,0.195,15.7,60,999.5,3.71,5.28,5.97,3.92
2020-06-13 01:26:23,0.245,15.7,59,999.5,3.13,6.77,10.21,7.72
2020-06-13 01:44:34,0.225,15.7,59,999.5,2.24,4.4,6.67,4.06
2020-06-13 02:03:22,0.203,15.5,59,999.5,3.06,4.59,5.64,3.24
2020-06-13 02:27:31,0.197,15.4,62,999.5,3.8,6.82,9.18,6.57
2020-06-13 02:45:32,0.239,15.5,58,999.3,3.08,6.43,9.31,6.84
2020-06-13 03:04:19,0.197,15.5,58,999.2,4.28,7.34,10.28,7.57
2020-06-13 03:22:48,0.179,15.4,61,999.0,3.61,5.0,6.1,3.82
